 #,Song,Artist,BPM,Camelot,Energy,Added At,Duration,Popularity,Genres,Parent Genres,Album,Album Date,Dance,Acoustic,Instrumental,Valence,Speech,Live,Loud (Db),Key,Time Signature,Spotify Track Id,Label,ISRC,Explicit
271,"Love Sux","Avril Lavigne",174,8B,84,2022-12-12,02:48,52,"canadian pop, candy pop, dance pop, pop","Pop, Electronic","Love Sux",2022-02-25,55,0,0,77,0,10,-4,C,4,0ML3PJ6f9lgj1B4FQo4kZB,"DTA Records",USAT22108156,yes
272,"F.U.","Avril Lavigne",175,4B,84,2022-12-14,02:47,50,"canadian pop, candy pop, dance pop, pop","Pop, Electronic","Love Sux",2022-02-25,49,0,0,52,0,0,-5,G#/A♭,4,2pp1JDxpXuqRINtpxl0e4h,"DTA Records",USAT22108160,yes
273,"Girlfriend - Junkie XL Mix","Avril Lavigne, Junkie XL",164,10A,93,2022-12-16,03:40,32,"canadian pop, candy pop, dance pop, pop, big beat, score, soundtrack","Pop, Electronic, Classical, Easy Listening","Girlfriend EP",2007-02-27,60,0,0,73,10,20,-3,B minor,4,2MFPO648RlRj8VIsw4JFLV,"Sony Music Entertainment",USRC10700428,no
274,"Knockin' on Heaven's Door - Studio Version","Avril Lavigne",138,8B,30,2022-12-16,02:50,54,"canadian pop, candy pop, dance pop, pop","Pop, Electronic","Nobody's Home",2004-11-04,63,84,0,22,0,10,-8,C,4,6xF5RkVUNl7YkNapPCk2Ds,"Arista",USAR10401122,no
275,"Shingeki Gt 20130218 Kyojin","Sawano Hiroyuki",86,8A,20,2022-12-23,02:31,58,"anime, soundtrack","Pop, Classical, Easy Listening","TV Anime  Attack on Titan Season 2  (Original Soundtrack)",2017-06-07,16,51,94,13,0,10,-15,A minor,3,6AFkv6rIVRusZNifR74Q7t,"PONY CANYON",JPPC01301492,no
276,"Pf:CreatorsⅡ","Sawano Hiroyuki",98,5B,3,2023-02-04,02:23,17,"anime, soundtrack","Pop, Classical, Easy Listening","Re:CREATORS Original Soundtrack",2017-06-14,47,99,95,8,0,10,-24,D#/E♭,3,5KmqNgwVvfVHVwKB9j1rH2,"Aniplex Inc.",JPE301700422,no
277,"THE ANSWER","Sawano Hiroyuki",107,3B,83,2023-02-13,03:46,51,"anime, soundtrack","Pop, Classical, Easy Listening","８６―エイティシックス― オリジナル・サウンドトラック",2021-07-07,65,0,0,62,0,10,-3,C♯/D♭,4,2TQRsVtJBQnD0y6rPRCIA1,"Aniplex Inc.",JPE302100509,no
278,"KINGDOM - pf2","Sawano Hiroyuki",77,5A,9,2023-02-15,02:11,19,"anime, soundtrack","Pop, Classical, Easy Listening","TVアニメ「キングダム」 -合従軍編- Original Sound Track",2021-07-21,36,98,92,11,0,10,-21,C minor,3,1zOs2awASc9zRECb7EyXJS,"avex pictures",JPT552100767,no
279,"scene","Sawano Hiroyuki",145,11B,25,2023-02-16,03:21,23,"anime, soundtrack","Pop, Classical, Easy Listening","scene",2021-12-22,30,97,89,19,0,0,-19,A,4,4k1XsRFBBrqcGUgYzUMwrz,"Sony Music Labels Inc.",JPU902104560,no
280,"Walk for Dream","Sawano Hiroyuki",125,4B,84,2023-02-23,03:10,16,"anime, soundtrack","Pop, Classical, Easy Listening","群青のファンファーレ オリジナル・サウンドトラック",2022-06-08,69,0,0,51,0,10,-4,G#/A♭,4,1WB93PgtVaRuJvdY6Mf9y7,"Aniplex Inc.",JPE302200607,no
281,"連撃　小十郎　（Shut up Go to Hell より）","Sawano Hiroyuki",100,9B,78,2023-02-25,00:32,2,"anime, soundtrack","Pop, Classical, Easy Listening","「戦国BASARA」Director's Special Edition 2",2013-07-02,55,0,76,78,10,30,-8,G,3,1RteKN6gZldOZ7XJB83Q3r,"FlyingDog",JPG750900481,no
282,"Here We Go Again (with Jim Harbert & his Orchestra)","Doris Day, Jim Harbert & His Orchestra",133,9B,31,2023-02-27,02:33,5,"adult standards, big band","Easy Listening, Jazz","With A Smile And A Song",2012-03-30,52,69,0,81,0,20,-15,G,4,6Ert6aeFOb73lpu6LCNLPw,"Masterworks",USSM11200272,no
283,"Perhaps, Perhaps, Perhaps","Doris Day",105,8A,27,2023-03-19,02:31,55,"adult standards, big band","Easy Listening, Jazz","With A Smile And A Song",2012-03-30,62,76,0,65,0,0,-12,A minor,4,0UsdtLayy7SqJ4rUsDMRk8,"Masterworks",USSM16400981,no
284,"Cold","Elton John",140,3A,56,2023-05-18,05:37,35,"glam rock, mellow gold, piano rock, rock","Rock","Made In England",1995-03-17,52,6,0,21,0,10,-10,A#/B♭ minor,4,7rJ6F4JGL9tixHzu0Y8fiP,"EMI",GBAMS9400005,no
285,"(I'm Gonna) Love Me Again","Elton John, Taron Egerton",128,3B,88,2023-05-18,04:10,48,"glam rock, mellow gold, piano rock, rock, hollywood","Rock","Rocketman (Music From The Motion Picture)",2019-05-24,60,6,0,85,0,0,-4,C♯/D♭,4,1q8lLOgfciaGLwXCvOpH6w,"Virgin EMI",GBUM71901330,no
286,"Sartorial Eloquence","Elton John",142,3B,37,2023-05-18,04:43,32,"glam rock, mellow gold, piano rock, rock","Rock","21 At 33",1980-05-13,57,26,0,38,0,10,-12,C♯/D♭,4,10iq4kBKW7tPIzUEIKmcTm,"UMC (Universal Music Catalogue)",GBA098000030,no
287,"Mona Lisas And Mad Hatters","Elton John",129,8B,35,2023-05-18,05:00,63,"glam rock, mellow gold, piano rock, rock","Rock","Honky Chateau",1972-05-19,51,85,0,41,0,10,-11,C,4,5XY9FK0mB0BS0u8YB2ehN9,"EMI",GBAMB7200010,no
288,"U Kry","Yll Limani",130,8A,62,2023-05-29,02:51,45,"albanian pop, kosovan pop","Pop","U Kry",2023-05-19,94,6,0,84,10,0,-6,A minor,4,3EwCBxjTjbXIiEc9J8OeHr,"Three60 Music",FRX452385621,no
289,"Symphony - Inner City Youth Orchestra of Los Angeles Version","Imagine Dragons",90,9B,65,2023-06-30,03:08,45,"modern rock, pop, rock","Rock, Pop","Symphony (Inner City Youth Orchestra of Los Angeles Version)",2023-06-23,68,10,0,85,0,90,-7,G,4,6qJqN1SbjwxAEoDkjfnAwr,"KIDinaKORNER/Interscope Records",USUM72308880,no
290,"Push","Matchbox Twenty",168,2B,67,2023-07-31,03:58,80,"post-grunge","Rock","Yourself or Someone Like You",1996-10-01,42,1,0,48,0,10,-8,F#/G♭,4,2KVwlelhxKUy8LVV6JypH3,"Lava/Atlantic",USAT29600042,no
291,"Bright and Shiny (with Neal Hefti & His Orchestra)","Doris Day, Neal Hefti & His Orchestra",116,2B,37,2023-10-12,02:35,6,"adult standards, big band, exotica","Easy Listening, Jazz","Bright & Shiny (with Neal Hefti & His Orchestra)",1961-03-20,65,77,0,89,0,0,-14,F#/G♭,4,0MyTclggcZun6qRwI9ka2d,"Columbia/Legacy",USSM19907670,no
292,"Sign Me Up","Post Malone",146,8B,85,2023-12-14,03:18,49,"dfw rap, melodic rap, pop, rap","Hip Hop, Pop","AUSTIN (Bonus)",2023-08-02,50,0,0,42,0,30,-5,C,4,35PZZmwJIEvwfI4z1nMXRI,"Mercury Records/Republic Records",USUM72306014,yes
293,"Enough Is Enough","Post Malone",166,8B,75,2023-12-19,02:45,49,"dfw rap, melodic rap, pop, rap","Hip Hop, Pop","AUSTIN (Bonus)",2023-08-02,49,1,0,38,0,10,-5,C,4,1jekKGHnTIFpOIVRzlbJOW,"Mercury Records/Republic Records",USUM72306021,yes
294,"The Spins","Mac Miller, Empire Of The Sun",127,8A,77,2023-12-27,03:15,17,"hip hop, pittsburgh rap, rap, australian dance, australian electropop, dance rock, indietronica, neo-synthpop","Hip Hop, Electronic, Pop, Rock","K.I.D.S. (Deluxe)",2010-08-13,79,1,0,55,0,0,-4,A minor,4,7FAFkQQZFeNwOFzTrSDFIh,"Rostrum Records",USA2P2015959,yes
295,"bet u wanna","Sabrina Carpenter",102,10A,63,2023-12-31,03:11,54,"pop","Pop","emails i can’t send fwd:",2023-03-17,59,1,0,46,10,40,-7,B minor,4,2emeScREzF5sqckc9Lejc4,"Island Records",USUM72210707,no
296,"Blindman","Big Brother & The Holding Company, Janis Joplin",133,12B,44,2024-01-06,02:05,37,"psychedelic rock, acid rock, classic rock","Rock","Big Brother & The Holding Company",1967-00-00,38,4,0,52,0,10,-9,E,3,6aUAFC6ldgKCeSL3qcSVZQ,"Columbia/Legacy",USSM17101287,no
297,"La Vida","Árbol",147,10B,91,2024-02-12,02:30,46,"argentine rock","Rock","Chapusong",2002-01-01,54,2,0,90,0,30,-3,D,4,3gRejE1gb53PxDWeNTQ6TX,"Surco",ARF140200086,yes
298,"Prejuicios","Árbol",91,12B,71,2024-02-13,03:28,51,"argentine rock","Rock","GUAU!",2005-01-01,52,5,0,33,0,0,-4,E,5,7bxwO0efsmXk6tWFl2Wvw2,"Surco",USUM70506634,no
299,"Pequeños Sueños","Árbol",119,12B,77,2024-02-13,02:54,56,"argentine rock","Rock","GUAU!",2005-01-01,61,3,0,80,0,20,-4,E,4,4MjstyMMO5I6hch9GASIGb,"Surco",USUM70506646,no
300,"Revoloteando","Árbol",195,11B,76,2024-02-15,03:56,44,"argentine rock","Rock","Hormigas",2007-11-11,63,1,0,77,0,10,-5,A,4,0Vuh6a1lDHMLYG4NBOnsHi,"Pop Art",ARF470700321,no
301,"Tiembla el Piso","Árbol",90,10B,79,2024-03-02,02:55,19,"argentine rock","Rock","Tiembla el Piso - Single",2017-08-25,72,14,0,79,0,30,-4,D,4,1qfL0qdpJvXNr0gk70vuez,"Pop Art",ARF471700206,no
302,"Chemical","Post Malone",170,10B,91,2024-03-30,03:03,52,"dfw rap, melodic rap, pop, rap","Hip Hop, Pop","AUSTIN (Bonus)",2023-08-02,49,0,0,39,0,10,-5,D,4,0lZZebcSfJdm5LhDRtE0jx,"Mercury Records/Republic Records",USUM72305205,yes
303,"Ayye","Mac Miller",107,3A,72,2024-04-27,02:45,3,"hip hop, pittsburgh rap, rap","Hip Hop","K.I.D.S. (Deluxe)",2010-08-13,76,6,0,45,0,10,-7,A#/B♭ minor,4,78844Rxxkl8STQUVbp4vXi,"Rostrum Records",USA2P2027912,yes
304,"A Lonely Night","The Weeknd",114,6A,66,2024-04-27,03:40,67,"canadian contemporary r&b, canadian pop, pop","R&B, Pop","Starboy",2016-11-25,85,4,0,86,0,0,-7,G minor,4,0ifooM33X1iBxVYyOkSbXW,"The Weeknd/Lyric",USUG11601006,no
305,"All By Myself","Céline Dion",119,10A,33,2024-04-28,05:12,73,"variété française","Pop","Falling into You",1996-03-11,34,35,2,8,0,0,-10,B minor,4,0gsl92EMIScPGV1AU35nuD,"Columbia",CAC229800162,no
306,"Treat Her Like a Lady","Céline Dion",95,3A,79,2024-05-04,04:05,45,"variété française","Pop","Let's Talk About Love",1997-11-14,76,9,0,84,0,30,-7,A#/B♭ minor,4,1mDAexyTNHmION4jpWYi2f,"Columbia",CAC229700152,no
307,"渦と渦","NICO Touches the Walls",97,11B,98,2024-05-06,04:54,23,"anime, j-rock, j-pop","Pop, Rock","渦と渦",2015-09-02,47,0,0,42,0,40,-3,A,4,3FY7mddVdIlrL8yhEbh7nu,"Sony Music Labels Inc.",JPU901501935,no
308,"Alone","Céline Dion",176,3B,62,2024-08-02,03:23,58,"variété française","Pop","Taking Chances (Deluxe Edition)",2007-11-07,31,10,0,14,0,10,-6,C♯/D♭,4,7fqgrmaaSmFPZdi1Yh1UKx,"Columbia",CAC220700028,no
309,"Psycho (feat. Ty Dolla $ign)","Post Malone, Ty Dolla $ign",140,4B,56,2024-08-03,03:41,80,"dfw rap, melodic rap, pop, rap, trap soul","Hip Hop, Pop, R&B","beerbongs & bentleys",2018-04-27,75,55,0,46,10,10,-8,G#/A♭,4,3swc6WTsr7rl9DqQKQA55C,"Republic Records",USUM71710836,yes
310,"I Can Do Better","Avril Lavigne",172,9B,98,2024-08-03,03:15,51,"canadian pop, candy pop, dance pop, pop","Pop, Electronic","The Best Damn Thing (Expanded Edition)",2007-04-17,44,0,0,27,10,70,-3,G,4,5kyqKoOnHwvxk0bZLeK1kr,"RCA Records Label",USRC10700203,yes
311,"Waiting on You","Céline Dion",202,1B,56,2024-08-12,03:11,32,"variété française","Pop","Love Again (Soundtrack from the Motion Picture)",2023-05-12,51,67,0,65,0,30,-5,B,3,6IQMTxWRbGznZX0xGVwvwX,"Columbia",CAC222300002,no
312,"Pour Me A Drink (Feat. Blake Shelton)","Post Malone, Blake Shelton",119,1B,91,2024-08-24,03:15,53,"dfw rap, melodic rap, pop, rap, country","Country, Hip Hop, Pop","F-1 Trillion: Long Bed",2024-08-16,58,0,0,89,0,30,-4,B,4,5JNdWvUQz88ReuMRhbt2a7,"Mercury Records/Post Malone",USUM72405604,no
313,"Espresso","Sabrina Carpenter",104,8B,78,2024-08-24,02:55,87,"pop","Pop","Short n' Sweet",2024-08-23,70,13,0,71,0,20,-5,C,4,2HRqTpkrJO5ggZyyK6NPWz,"Island Records",USUM72403305,yes
314,"MONTERO (Call Me By Your Name) - SATAN'S EXTENDED VERSION","Lil Nas X",119,1A,54,2024-08-27,02:50,48,"lgbtq+ hip hop","","MONTERO (Call Me By Your Name)",2021-04-23,51,19,0,71,10,30,-6,G#/A♭ minor,5,3zmxD3oXEiB65gbBDrOoO0,"Columbia",USSM12101203,yes
315,"No Te Dejes Desanimar","La Maquina De Hacer Pájaros",124,8A,38,2024-10-25,04:07,42,"argentine rock, progressive rock, latin rock","Rock, Latin","Peliculas",1977-04-29,63,65,0,42,0,20,-15,A minor,4,1MQpJgQp0goNJtEg9fBtnt,"Microfon",ARF109902789,no
316,"Que Se Puede Hacer Salvo Ver Peliculas","La Maquina De Hacer Pájaros",118,9B,51,2024-10-25,06:12,46,"argentine rock, progressive rock, latin rock","Rock, Latin","Peliculas",1977-04-29,53,12,59,34,0,20,-14,G,4,0evTkLjoSWqhHSQrn6FCaA,"Microfon",ARF100300042,no
317,"FLY HIGH!! - Portuguese Ver.-","BURNOUT SYNDROMES",94,1B,90,2024-12-13,04:03,8,"anime, j-rock, j-pop","Pop, Rock","ORIGAMI",2024-11-27,34,0,0,40,0,30,-6,B,4,2oWqgMsLaJTg35ivUseAwX,"Sony Music Labels Inc.",JPU902403747,no
318,"B.C.G","NICO Touches the Walls",166,5A,93,2025-01-18,03:50,13,"anime, j-rock, j-pop","Pop, Rock","Who are you?",2008-09-24,20,0,0,43,0,20,-4,C minor,4,0X0rjDqNZSSrMdAPbXDHq6,"Sony Music Labels Inc.",JPKS00801682,no
319,"Jijiji","Árbol",88,7A,39,2025-01-18,03:18,42,"argentine rock","Rock","GUAU!",2005-01-01,60,82,0,31,0,10,-4,D minor,4,0rOfDS4AE5jAWkNVo3adEW,"Surco",USUM70506656,no
320,"Die With A Smile","Lady Gaga, Bruno Mars",158,11A,59,2025-01-26,04:11,91,"art pop, pop, dance pop","Pop, Electronic","Die With A Smile",2024-08-16,52,31,0,54,0,10,-8,F#/G♭ minor,3,2plbrEY59IikOBgBGLjaoe,"Interscope",USUM72409273,no
321,"Open Hearts","The Weeknd",124,6A,75,2025-02-14,03:54,77,"canadian contemporary r&b, canadian pop, pop","R&B, Pop","Hurry Up Tomorrow",2025-01-31,66,0,0,38,10,20,-6,G minor,4,0sTBOp1hdayTjw6UOyPyi6,"XO / Republic Records",USUG12501133,no
322,"Juno","Sabrina Carpenter",131,7B,74,2025-03-04,03:43,61,"pop","Pop","Short n' Sweet (Deluxe)",2025-02-14,63,6,0,63,0,20,-4,F,4,0w1qp04v2zehJXctW0JPjy,"Island Records",USUM72404107,yes
323,"All Quiet On The Western Front - Remastered 2003","Elton John",134,8B,30,2025-03-22,06:07,20,"glam rock, mellow gold, piano rock, rock","Rock","Jump Up!",1982-01-01,59,46,3,20,0,10,-13,C,4,3Hsyqlz2VCeMi39JYkFX3k,"UMC (Universal Music Catalogue)",GBA098200100,no
324,"Hillbilly On","Billy Ray Cyrus",184,4A,95,2025-04-03,04:04,4,"country rock","","Thin Line",2016-10-07,36,4,0,48,10,20,-5,F minor,4,2S1Lh0ZGqqU4eL5oQL8F4P,"BCM",QMN8G1600008,no
325,"Knock Knock","Mac Miller",109,9A,93,2025-04-19,03:17,1,"hip hop, pittsburgh rap, rap","Hip Hop","K.I.D.S. (Deluxe)",2010-08-13,68,11,0,48,10,70,-3,E minor,4,2jwJsu8n2j3oGztD6b8wTK,"Rostrum Records",USA2P1122877,yes
326,"Servidor","Ciro y los Persas",92,7B,87,2025-05-23,04:42,27,"argentine rock","Rock","Espejos",2009-01-01,54,3,0,72,0,0,-5,F,4,2RMHdxdnr2R7DqFA7Rr3FI,"300 Producciones",ARG601000059,no
327,"Me Gusta","Ciro y los Persas",132,10B,81,2025-05-26,04:49,58,"argentine rock","Rock","27",2012-11-19,64,2,0,71,0,10,-6,D,4,67Q93kXygxCskeQiIP0V0j,"300 Producciones",ARG601200679,no
328,"Tango del Diablo","Ciro y los Persas",112,11B,41,2025-05-30,04:07,17,"argentine rock","Rock","27",2012-11-19,66,90,0,52,10,10,-10,A,4,7omc6Ocnzf15amA904VsaO,"300 Producciones",ARG601200691,no
329,"You Can't Stop the Beat","Maddie Baillio, Garrett Clayton, Ariana Grande, Ephraim Sykes, Harvey Fierstein, Martin Short, Jennifer Hudson, Dove Cameron, Kristin Chenoweth, Joshua Alexander, Will Bell, Helene, Riley Costello, Kelli Ann Erdmann, Sam Faulkner, Marissa Heart, Joanna Jones, Jacque Lewarne, Tommy Martinez, Tiana Okoye",168,10B,95,2025-06-14,05:12,42,"musicals, movie tunes, pop, canadian comedy, dance pop, r&b, urban contemporary","Electronic, Pop, Classical, Easy Listening, R&B","Hairspray LIVE! Original Soundtrack of the NBC Television Event",2016-12-02,63,17,0,86,10,10,-3,D,4,7lBXBMQUnPd8rWCBF2VuL8,"Masterworks Broadway",USQX91602496,no
330,"D-tecnoLife","UVERworld",168,12A,93,2025-07-04,03:53,62,"anime, j-rock, j-pop","Pop, Rock","Timeless",2006-02-22,46,2,0,65,10,30,-4,C♯/D♭ minor,4,3eyxh8xkW0X7k1FSHlAatt,"Sony Music Labels Inc.",JPSR00500865,no
331,"Girl Like That","Matchbox Twenty",145,9B,73,2025-07-14,03:45,44,"post-grunge","Rock","The Matchbox Twenty Collection",2013-11-08,59,10,0,96,0,30,-8,G,4,7GqvzEOdLnIzk8AVaSOEVX,"Emblem / Atlantic",USAT29700399,no
332,"APT.","ROSÉ, Bruno Mars",149,5A,78,2025-07-28,02:49,85,"k-pop, dance pop, pop","Electronic, Pop","rosie",2024-12-06,78,3,0,94,20,30,-4,C minor,4,4wJ5Qq0jBN4ajy7ouZIV1c,"Atlantic Records",USAT22409172,no
333,"Skate","Bruno Mars, Anderson .Paak, Silk Sonic",112,7B,60,2025-08-09,03:23,1,"dance pop, pop, escape room, hip hop, indie soul, neo soul","Electronic, Pop, Hip Hop, R&B","Skate",2021-07-30,71,4,0,70,0,10,-8,F,4,2sXf2JdbB2GlNju00kw9WE,"Aftermath Entertainment/Atlantic",USAT22104222,no
334,"Runaway Baby","Bruno Mars",164,3A,76,2025-08-09,02:28,79,"dance pop, pop","Electronic, Pop","Doo-Wops & Hooligans",2010-05-11,66,26,0,82,0,10,-3,A#/B♭ minor,4,7hCNBVRhHzcsRAv0TQnOzq,"Elektra (NEK)",USAT21001885,no
335,"CORE PRIDE","UVERworld",93,7A,97,2025-08-16,04:18,60,"anime, j-rock, j-pop","Pop, Rock","LIFE 6 SENSE",2011-06-01,48,1,0,44,10,20,-3,D minor,4,55n4sFy8tjysBcCjQFwX3A,"Sony Music Labels Inc.",JPSR01100917,no
336,"7th Trigger","UVERworld",105,3B,94,2025-08-24,04:18,47,"anime, j-rock, j-pop","Pop, Rock","THE ONE",2012-11-28,66,0,0,57,10,40,-3,C♯/D♭,4,3ALiXA2sdQBuHotnGkEAoV,"Sony Music Labels Inc.",JPSR01200901,no
337,"Fight For Liberty（album ver.）","UVERworld",100,3B,97,2025-08-30,04:15,40,"anime, j-rock, j-pop","Pop, Rock","0 CHOIR",2014-07-02,57,0,0,66,20,30,-3,C♯/D♭,4,1r2OVpl2e5mVDApfqDzY9I,"Sony Music Labels Inc.",JPU901400532,no
338,"一滴の影響","UVERworld",95,7B,95,2025-09-06,04:51,51,"anime, j-rock, j-pop","Pop, Rock","一滴の影響 (Extra Edition)",2017-02-01,53,0,0,54,0,30,-3,F,4,6a8zOePRBenXtHq2AY49xB,"Sony Music Labels Inc.",JPU901604100,no
339,"Leave The Door Open","Bruno Mars, Anderson .Paak, Silk Sonic",148,7B,62,2025-09-19,04:02,73,"dance pop, pop, escape room, hip hop, indie soul, neo soul","Electronic, Pop, Hip Hop, R&B","An Evening With Silk Sonic",2021-11-12,59,18,0,72,0,0,-8,F,4,4pryE6cN2gFL1FVF5fYINl,"Aftermath Entertainment/Atlantic",USAT22100906,no
340,"Touch off","UVERworld",100,9A,89,2025-09-21,04:18,59,"anime, j-rock, j-pop","Pop, Rock","UNSER",2019-12-04,41,0,0,20,0,40,-4,E minor,4,7CSTVNXkW2AbmNktlP1hi2,"Sony Music Labels Inc.",JPU901900310,no
341,"Avid","Sawano Hiroyuki, SennaRin",128,2A,44,2025-10-03,05:08,37,"anime, soundtrack","Pop, Classical, Easy Listening","PIANOUTA",2025-10-01,50,77,0,27,0,0,-8,D#/E♭ minor,4,0uA7dWMyg0tBfsVVKSLkIK,"Sony Music Labels Inc.",JPU902502701,no
342,"D-tecnoLife (TV size)","UVERworld",168,12A,90,2025-10-12,01:27,28,"anime, j-rock, j-pop","Pop, Rock","D-tecnoLife",2005-00-00,44,5,0,75,20,30,-4,C♯/D♭ minor,4,3pJINZTpmUeoYqxaAGrWxX,"Sony Music Labels Inc.",JPSR00500868,no
343,"Fight For Liberty(アニメサイズver.)","UVERworld",100,4B,97,2025-10-13,01:30,13,"anime, j-rock, j-pop","Pop, Rock","Fight For Liberty(アニメサイズver.)",2013-08-07,56,0,0,68,20,10,-3,G#/A♭,4,1g9bjILb8BOguKaRA8jgGN,"Sony Music Labels Inc.",JPSR01301143,no
344,"ODD FUTURE short ver.","UVERworld",128,5A,90,2025-10-14,01:29,51,"anime, j-rock, j-pop","Pop, Rock","ODD FUTURE short ver.",2018-04-07,69,3,0,58,0,50,-4,C minor,4,5tXOuIoDO0ZtGLijEOD6HZ,"Sony Music Labels Inc.",JPU901801024,no
345,"ROB THE FRONTIER(short ver.)","UVERworld",110,7B,97,2025-10-14,01:29,23,"anime, j-rock, j-pop","Pop, Rock","ROB THE FRONTIER(short ver.)",2019-10-11,31,0,0,43,10,30,-2,F,4,0FQONBRH20K6I5VcivXEQ3,"Sony Music Labels Inc.",JPU901902446,no
346,"prfct","Sabrina Carpenter",123,1A,77,2025-11-02,02:46,49,"pop","Pop","Singular Act I",2018-11-09,79,18,0,50,0,30,-5,G#/A♭ minor,4,75wU86jr8iIiBVfD3kU3cU,"Hollywood Records",USHR11838954,no
347,"leap, in the mellow green flash","Cö shu Nie",170,2B,77,2025-11-05,02:42,28,"anime, j-rock, j-pop","Pop, Rock","idola",2012-09-02,41,9,0,63,0,20,-2,F#/G♭,4,5HESR8Ygl7SKcDcZPbhEMh,"Cö shu Nie",TCJPV2327987,no
348,"House Tour","Sabrina Carpenter",118,2B,88,2025-11-22,02:49,86,"pop","Pop","Man’s Best Friend",2025-08-29,77,13,0,61,0,30,-5,F#/G♭,4,25jgQBxuUkGDdCG1WGKKN9,"Island Records",USUM72504449,no
349,"Vicious","Sabrina Carpenter",130,8B,46,2025-11-22,02:29,63,"pop","Pop","emails i can't send",2022-07-15,72,31,0,63,10,20,-7,C,4,6Alp15t6urC4opjJiyOqZu,"Island Records",USUM72210690,yes
350,"bet u wanna","Sabrina Carpenter",102,10A,63,2025-11-22,03:11,63,"pop","Pop","emails i can't send",2022-07-15,59,1,0,46,10,40,-7,B minor,4,1RAeuvRyRzCweAK3jUT0ZW,"Island Records",USUM72210707,no
351,"The Life of a Showgirl (feat. Sabrina Carpenter)","Taylor Swift, Sabrina Carpenter",157,8B,54,2025-11-23,04:01,80,"pop","Pop","The Life of a Showgirl",2025-10-03,54,26,0,49,10,40,-8,C,4,5eXgqtg3T8Av0m1FUaGHex,"Taylor Swift",USUG12506447,yes
352,"サクラカノン","BURNOUT SYNDROMES",91,4B,62,2025-11-29,05:36,24,"anime, j-rock, j-pop","Pop, Rock","FLY HIGH!!",2016-03-02,51,25,0,45,0,0,-4,G#/A♭,4,2b6vNafqa8bu6tQr8lJBrH,"Sony Music Labels Inc.",JPU901503548,no
353,"Billionaire (feat. Bruno Mars)","Travie McCoy, Bruno Mars",87,11A,67,2025-12-03,03:31,74,"pop rap, dance pop, pop","Electronic, Pop, Hip Hop","Billionaire (feat. Bruno Mars)",2010-03-09,63,30,0,66,20,20,-6,F#/G♭ minor,4,2M9ULmQwTaTGmAdXaXpfz5,"Decaydance/Fueled By Ramen",USAT21000257,yes
354,"魔王","BURNOUT SYNDROMES, Nao Toyama",176,4B,86,2025-12-08,03:49,32,"anime, j-rock, j-pop","Pop, Rock","ORIGAMI",2024-11-27,41,1,0,41,0,20,-5,G#/A♭,4,23pTHwSUdfcudsUkqfK9aY,"Sony Music Labels Inc.",JPU902400778,no
355,"Espresso - Espressooooo Version","Sabrina Carpenter",104,9B,72,2025-12-12,04:55,46,"pop","Pop","Espresso EP",2024-05-17,74,5,0,72,0,10,-5,G,4,4NdKbGmtQtUS42vmavtChz,"Island Records",USUM72405541,yes
356,"I'm A Winner","Diana Ross",121,4B,77,2026-01-16,03:12,8,"motown, disco","","Surrender",1971-07-06,70,8,0,91,0,40,-8,G#/A♭,4,7uhiKMUrrUMw7oHqKVMySS,"UNI/MOTOWN",USUM70837331,no
357,"When We Grow Up","Diana Ross",128,10B,39,2026-01-30,02:08,24,"motown, disco","","Free To Be...You And Me",1972-00-00,65,27,0,68,0,30,-10,D,4,12lQXAb0w2bQYuOQeqdTjz,"Arista/Legacy",USAR10401244,no
358,"Faramosh","Ghezaal Enayat",100,7A,57,2026-02-21,03:32,1,"afghan pop","Pop, Traditional Music","فراموش",2020-10-12,59,28,0,63,0,10,-9,D minor,4,3L4W94pDQBo27kpioRyAOd,"Hop Entertainment",DEXM82104000,no
359,"Love Hangover - Single Version","Diana Ross",112,3B,76,2026-02-24,03:49,44,"motown, disco","","Diana Ross (Expanded Edition)",1976-02-10,65,31,1,88,0,0,-9,C♯/D♭,4,3gbnQ7TJEx1EI9chRZXVXl,"UNI/MOTOWN",USMO17600377,no
360,"I'm Coming Out","Diana Ross",110,7B,83,2026-03-16,05:23,69,"motown, disco","","Diana",1980-05-22,72,19,43,77,0,0,-9,F,4,3SnGymj6ijE2iuUfWxLo1q,"UNI/MOTOWN",USMO18000073,no
361,"Work That Body","Diana Ross",111,6A,53,2026-03-26,04:59,29,"motown, disco","","Why Do Fools Fall in Love",1981-09-14,86,24,0,83,0,60,-14,G minor,4,5wJNzHCbuqHq2aezVp4SdB,"Parlophone UK",GBAYE8100299,no
362,"Love on the Line","Diana Ross",90,7A,42,2026-04-05,04:22,14,"motown, disco","","Eaten Alive",1985-09-24,78,35,0,84,0,0,-14,D minor,4,4GMcpQb0FrQrrCz84oZ6Xc,"Parlophone UK",GBAYE8500236,no
363,"Slipped Away","Avril Lavigne",161,9B,62,2026-04-18,03:34,54,"canadian pop, candy pop, dance pop, pop","Pop, Electronic","Under My Skin",2004-00-00,45,0,0,10,0,10,-4,G,3,5AZhrTm9YUCOiA3Vl2hQji,"Arista",USAR10400492,no
364,"He's The Wizard","Diana Ross",122,4A,54,2026-05-10,03:34,9,"motown, disco","","Sings Songs From The Wiz",2015-11-27,62,19,0,64,0,10,-9,F minor,4,6m9IkWdNpZdTZmR8pyKD5x,"UNI/MOTOWN",USUM71517767,no
